BindingEnergy_eV,Intensity
620.40,29512.5
620.80,30825.0
621.20,29400.0
621.60,30112.5
622.00,30012.5
622.40,28850.0
622.80,30250.0
623.20,28612.5
623.60,29087.5
624.00,28900.0
624.40,30050.0
624.80,29800.0
625.20,30137.5
625.60,30212.5
626.00,30587.5
626.40,30675.0
626.80,30525.0
627.20,29212.5
627.60,30587.5
628.00,29350.0
628.40,30137.5
628.80,29375.0
629.20,30087.5
629.60,29475.0
630.00,30162.5
630.40,29400.0
630.80,28087.5
631.20,29575.0
631.60,28487.5
632.00,30112.5
632.40,29387.5
632.80,30387.5
633.20,29900.0
633.60,29337.5
634.00,30412.5
634.40,30075.0
634.80,30250.0
635.20,29725.0
635.60,28975.0
636.00,30487.5
636.40,29650.0
636.80,30087.5
637.20,29300.0
637.60,29800.0
638.00,29212.5
638.40,29750.0
638.80,29387.5
639.20,28725.0
639.60,29212.5
640.00,28662.5
640.40,29850.0
640.80,29450.0
641.20,29800.0
641.60,29600.0
642.00,28900.0
642.40,28862.5
642.80,29225.0
643.20,29875.0
643.60,30350.0
644.00,30662.5
644.40,28887.5
644.80,29712.5
645.20,29800.0
645.60,29175.0
646.00,30362.5
646.40,28887.5
646.80,29625.0
647.20,29137.5
647.60,29762.5
648.00,28562.5
648.40,30450.0
648.80,28750.0
649.20,30462.5
649.60,29562.5
650.00,30437.5
650.40,30387.5
650.80,29550.0
651.20,29500.0
651.60,28887.5
652.00,28912.5
652.40,29125.0
652.80,28375.0
653.20,30462.5
653.60,29750.0
654.00,29237.5
654.40,28537.5
654.80,28925.0
655.20,30250.0
655.60,28975.0
656.00,29812.5
656.40,28362.5
656.80,29725.0
657.20,29475.0
657.60,29037.5
658.00,29287.5
658.40,28675.0
658.80,28925.0
659.20,29500.0
659.60,28887.5
660.00,29112.5
660.40,28875.0
660.80,29150.0
661.20,29812.5
661.60,29362.5
662.00,28887.5
662.40,28450.0
662.80,27962.5
663.20,28712.5
663.60,29112.5
664.00,28362.5
664.40,29387.5
664.80,28100.0
665.20,28775.0
665.60,29175.0
666.00,28012.5
666.40,29400.0
666.80,29112.5
667.20,28937.5
667.60,28500.0
668.00,29287.5
668.40,29025.0
668.80,29562.5
669.20,28350.0
669.60,28787.5
670.00,29000.0
670.40,29675.0
670.80,28050.0
671.20,28787.5
671.60,28412.5
672.00,28625.0
672.40,28412.5
672.80,27950.0
673.20,29650.0
673.60,27812.5
674.00,28387.5
674.40,28737.5
674.80,28700.0
675.20,29950.0
675.60,28800.0
676.00,28862.5
676.40,28500.0
676.80,29525.0
677.20,27962.5
677.60,28475.0
678.00,28987.5
678.40,28137.5
678.80,29187.5
679.20,28550.0
679.60,27875.0
680.00,27612.5
680.40,28500.0
680.80,28162.5
681.20,27812.5
681.60,28050.0
682.00,28775.0
682.40,28012.5
682.80,27512.5
683.20,29550.0
683.60,27850.0
684.00,28612.5
684.40,27925.0
684.80,27625.0
685.20,28637.5
685.60,28612.5
686.00,28250.0
686.40,28487.5
686.80,29400.0
687.20,28875.0
687.60,28937.5
688.00,28762.5
688.40,28687.5
688.80,28050.0
689.20,27337.5
689.60,28375.0
690.00,28762.5
690.40,28462.5
690.80,27562.5
691.20,29450.0
691.60,28112.5
692.00,28712.5
692.40,28162.5
692.80,28900.0
693.20,28712.5
693.60,28112.5
694.00,28050.0
694.40,27712.5
694.80,26925.0
695.20,28462.5
695.60,27462.5
696.00,29312.5
696.40,27225.0
696.80,28587.5
697.20,27625.0
697.60,29087.5
698.00,28525.0
698.40,28162.5
698.80,27450.0
699.20,28712.5
699.60,28750.0
700.00,27387.5
700.40,27337.5
700.80,27750.0
701.20,27000.0
701.60,27837.5
702.00,26962.5
702.40,27600.0
702.80,27550.0
703.20,27337.5
703.60,28350.0
704.00,27937.5
704.40,28462.5
704.80,27700.0
705.20,27825.0
705.60,27812.5
706.00,26800.0
706.40,26850.0
706.80,28337.5
707.20,27875.0
707.60,27525.0
708.00,27612.5
708.40,28537.5
708.80,26650.0
709.20,28500.0
709.60,27375.0
710.00,27912.5
710.40,28000.0
710.80,27587.5
711.20,28125.0
711.60,27850.0
712.00,27562.5
712.40,27537.5
712.80,28100.0
713.20,26812.5
713.60,27987.5
714.00,27787.5
714.40,27412.5
714.80,27975.0
715.20,27600.0
715.60,28187.5
716.00,28725.0
716.40,28287.5
716.80,27912.5
717.20,29087.5
717.60,27850.0
718.00,28425.0
718.40,28687.5
718.80,28575.0
719.20,28312.5
719.60,29450.0
720.00,29212.5
720.40,30175.0
720.80,30200.0
721.20,30812.5
721.60,30587.5
722.00,31062.5
722.40,30212.5
722.80,31275.0
723.20,29262.5
723.60,28662.5
724.00,29075.0
724.40,28725.0
724.80,28450.0
725.20,28837.5
725.60,29012.5
726.00,28462.5
726.40,28287.5
726.80,27087.5
727.20,28275.0
727.60,28437.5
728.00,27600.0
728.40,27787.5
728.80,28087.5
729.20,27075.0
729.60,28087.5
730.00,28325.0
730.40,27100.0
730.80,27687.5
731.20,27387.5
731.60,27275.0
732.00,27587.5
732.40,27437.5
732.80,28150.0
733.20,27962.5
733.60,27587.5
734.00,27675.0
734.40,27300.0
734.80,28500.0
735.20,27362.5
735.60,27600.0
736.00,28437.5
736.40,28800.0
736.80,27875.0
737.20,28162.5
737.60,27862.5
738.00,27925.0
738.40,27687.5
738.80,27962.5
739.20,27037.5
739.60,27362.5
740.00,28862.5
740.40,27900.0
740.80,29012.5
741.20,27775.0
741.60,28112.5
742.00,28387.5
742.40,27775.0
742.80,28250.0
743.20,27000.0
743.60,27625.0
744.00,28475.0
744.40,27512.5
744.80,28050.0
745.20,28962.5
745.60,29237.5
746.00,29000.0
746.40,28212.5
746.80,28137.5
747.20,28112.5
747.60,27500.0
748.00,28262.5
748.40,28412.5
748.80,27975.0
749.20,28150.0
749.60,29162.5
750.00,27737.5
750.40,27037.5
750.80,26525.0
751.20,28750.0
751.60,28200.0
752.00,27387.5
752.40,27500.0
752.80,28175.0
753.20,27850.0
753.60,27787.5
754.00,28262.5
754.40,28300.0
754.80,27787.5
755.20,27875.0
755.60,29250.0
756.00,27512.5
756.40,29625.0
756.80,27700.0
757.20,28887.5
757.60,28462.5
758.00,27887.5
758.40,27975.0
758.80,27362.5
759.20,28625.0
759.60,27062.5
760.00,28075.0
760.40,27800.0
760.80,27987.5
761.20,27400.0
761.60,28150.0
762.00,28112.5
762.40,29012.5
762.80,29200.0
763.20,29450.0
763.60,29350.0
764.00,30212.5
764.40,28300.0
764.80,28662.5
765.20,27537.5
765.60,28950.0
766.00,28450.0
766.40,28512.5
766.80,26900.0
767.20,28650.0
767.60,26900.0
768.00,28487.5
768.40,27637.5
768.80,26987.5
769.20,27337.5
769.60,27012.5
770.00,27862.5
770.40,27175.0
770.80,28062.5
771.20,28425.0
771.60,27525.0
772.00,28875.0
772.40,27562.5
772.80,29325.0
773.20,27712.5
773.60,27200.0
774.00,27275.0
774.40,27175.0
774.80,28262.5
775.20,28575.0
775.60,27687.5
776.00,27700.0
776.40,28987.5
776.80,28037.5
777.20,29150.0
777.60,27837.5
778.00,28275.0
778.40,27925.0
778.80,27337.5
779.20,27187.5
779.60,28062.5
780.00,27862.5
780.40,27850.0
780.80,27875.0
781.20,28262.5
781.60,27187.5
782.00,27787.5
782.40,27400.0
782.80,27062.5
783.20,27737.5
783.60,29087.5
784.00,27112.5
784.40,28737.5
784.80,27475.0
785.20,28275.0
785.60,27212.5
786.00,27937.5
786.40,27737.5
786.80,27112.5
787.20,27837.5
787.60,27962.5
788.00,27300.0
788.40,29250.0
788.80,28400.0
789.20,28187.5
789.60,27450.0
790.00,27812.5
790.40,28375.0
790.80,27887.5
791.20,28200.0
791.60,27087.5
792.00,26825.0
792.40,28637.5
792.80,28212.5
793.20,28137.5
793.60,27137.5
794.00,27787.5
794.40,27525.0
794.80,28837.5
795.20,27712.5
795.60,29075.0
796.00,27562.5
796.40,28137.5
796.80,27600.0
797.20,28375.0
797.60,27075.0
798.00,27000.0
798.40,27987.5
798.80,27025.0
799.20,28350.0
799.60,28262.5
800.00,27537.5
800.40,28112.5
800.80,28650.0
801.20,27137.5
801.60,28437.5
802.00,28037.5
802.40,29000.0
802.80,27475.0
803.20,28825.0
803.60,27275.0
804.00,27612.5
804.40,27162.5
804.80,28637.5
805.20,27612.5
805.60,27837.5
806.00,28450.0
806.40,28250.0
806.80,28675.0
807.20,27362.5
807.60,28362.5
808.00,28162.5
808.40,27875.0
808.80,27962.5
809.20,27712.5
809.60,27762.5
810.00,28225.0
810.40,28225.0
810.80,26675.0
811.20,28675.0
811.60,27287.5
812.00,28225.0
812.40,27862.5
812.80,27687.5
813.20,26975.0
813.60,27837.5
814.00,27675.0
814.40,27800.0
814.80,27162.5
815.20,27687.5
815.60,26850.0
816.00,27587.5
816.40,26950.0
816.80,27850.0
817.20,27925.0
817.60,26912.5
818.00,27925.0
818.40,27750.0
818.80,26700.0
819.20,27775.0
819.60,27125.0
820.00,27737.5
820.40,27112.5
820.80,27987.5
821.20,27537.5
821.60,27712.5
822.00,27550.0
822.40,27250.0
822.80,27125.0
823.20,27762.5
823.60,27325.0
824.00,27825.0
824.40,27100.0
824.80,28112.5
825.20,26837.5
825.60,27237.5
826.00,26137.5
826.40,27512.5
826.80,27200.0
827.20,27875.0
827.60,27912.5
828.00,27250.0
828.40,27362.5
828.80,26887.5
829.20,27250.0
829.60,25925.0
830.00,25800.0
830.40,26562.5
830.80,27012.5
831.20,26862.5
831.60,26750.0
832.00,26637.5
832.40,26775.0
832.80,26700.0
833.20,27250.0
833.60,26175.0
834.00,27512.5
834.40,26812.5
834.80,26562.5
835.20,27687.5
835.60,26500.0
836.00,26837.5
836.40,27400.0
836.80,27175.0
837.20,27362.5
837.60,26887.5
838.00,27512.5
838.40,26700.0
838.80,27500.0
839.20,27412.5
839.60,26525.0
840.00,27275.0
840.40,26950.0
840.80,27687.5
841.20,27400.0
841.60,26962.5
842.00,28000.0
842.40,26650.0
842.80,26087.5
843.20,26512.5
843.60,26362.5
844.00,26762.5
844.40,25937.5
844.80,27187.5
845.20,27425.0
845.60,27437.5
846.00,26250.0
846.40,26025.0
846.80,26712.5
847.20,26800.0
847.60,26837.5
848.00,27475.0
848.40,26837.5
848.80,26950.0
849.20,25900.0
849.60,26462.5
850.00,26950.0
850.40,25750.0
850.80,26687.5
851.20,26387.5
851.60,26212.5
852.00,27000.0
852.40,26887.5
852.80,27362.5
853.20,26925.0
853.60,26462.5
854.00,27150.0
854.40,26900.0
854.80,26637.5
855.20,27862.5
855.60,27425.0
856.00,26125.0
856.40,26300.0
856.80,26112.5
857.20,26887.5
857.60,27025.0
858.00,27025.0
858.40,26525.0
858.80,26525.0
859.20,27275.0
859.60,26125.0
860.00,26600.0
860.40,26525.0
860.80,27387.5
861.20,26262.5
861.60,26462.5
862.00,25775.0
862.40,27212.5
862.80,25700.0
863.20,26387.5
863.60,26350.0
864.00,27437.5
864.40,25762.5
864.80,26937.5
865.20,26700.0
865.60,25675.0
866.00,26262.5
866.40,26225.0
866.80,26337.5
867.20,26425.0
867.60,26125.0
868.00,26725.0
868.40,27050.0
868.80,26362.5
869.20,26550.0
869.60,25725.0
870.00,25712.5
870.40,26025.0
870.80,25225.0
871.20,26137.5
871.60,26712.5
872.00,27300.0
872.40,26762.5
872.80,26862.5
873.20,26650.0
873.60,26237.5
874.00,26050.0
874.40,26162.5
874.80,26250.0
875.20,26350.0
875.60,25812.5
876.00,26337.5
876.40,25487.5
876.80,25200.0
877.20,25537.5
877.60,24950.0
878.00,25150.0
878.40,25225.0
878.80,25712.5
879.20,26537.5
879.60,26125.0
880.00,26712.5
880.40,25237.5
880.80,26062.5
881.20,25400.0
881.60,25587.5
882.00,25325.0
882.40,25687.5
882.80,25637.5
883.20,26337.5
883.60,25687.5
884.00,26087.5
884.40,25187.5
884.80,25925.0
885.20,24425.0
885.60,25400.0
886.00,25462.5
886.40,25837.5
886.80,26550.0
887.20,25237.5
887.60,26037.5
888.00,26337.5
888.40,25025.0
888.80,26187.5
889.20,26337.5
889.60,26512.5
890.00,25525.0
890.40,25550.0
890.80,25275.0
891.20,26087.5
891.60,25512.5
892.00,25500.0
892.40,24650.0
892.80,25325.0
893.20,25575.0
893.60,25450.0
894.00,25462.5
894.40,25900.0
894.80,24900.0
895.20,25875.0
895.60,25675.0
896.00,25812.5
896.40,25012.5
896.80,24287.5
897.20,26175.0
897.60,24462.5
898.00,24900.0
898.40,23887.5
898.80,25075.0
899.20,25012.5
899.60,26112.5
900.00,25350.0
900.40,26587.5
900.80,25112.5
901.20,25787.5
901.60,25450.0
902.00,25625.0
902.40,25575.0
902.80,25075.0
903.20,24512.5
903.60,25250.0
904.00,24125.0
904.40,25987.5
904.80,25100.0
905.20,25000.0
905.60,25062.5
906.00,26025.0
906.40,24187.5
906.80,26037.5
907.20,24812.5
907.60,25387.5
908.00,24300.0
908.40,24512.5
908.80,24850.0
909.20,25400.0
909.60,23825.0
910.00,25275.0
910.40,24712.5
910.80,25975.0
911.20,24775.0
911.60,24575.0
912.00,25137.5
912.40,24387.5
912.80,24662.5
913.20,25937.5
913.60,24925.0
914.00,24875.0
914.40,25050.0
914.80,25862.5
915.20,24525.0
915.60,24975.0
916.00,24875.0
916.40,25437.5
916.80,25962.5
917.20,26050.0
917.60,25712.5
918.00,25525.0
918.40,25012.5
918.80,24975.0
919.20,25000.0
919.60,24575.0
920.00,24712.5
920.40,24162.5
920.80,25575.0
921.20,24600.0
921.60,26112.5
922.00,24662.5
922.40,25987.5
922.80,24200.0
923.20,25062.5
923.60,23600.0
924.00,25200.0
924.40,24000.0
924.80,24562.5
925.20,24325.0
925.60,23900.0
926.00,25087.5
926.40,24450.0
926.80,23700.0
927.20,23850.0
927.60,24375.0
928.00,24487.5
928.40,24012.5
928.80,24800.0
929.20,24550.0
929.60,24862.5
930.00,23975.0
930.40,25087.5
930.80,24350.0
931.20,24687.5
931.60,24950.0
932.00,25275.0
932.40,23950.0
932.80,25187.5
933.20,23812.5
933.60,25025.0
934.00,23800.0
934.40,24575.0
934.80,24787.5
935.20,24025.0
935.60,24975.0
936.00,23300.0
936.40,24425.0
936.80,23225.0
937.20,23837.5
937.60,23900.0
938.00,24512.5
938.40,25137.5
938.80,24175.0
939.20,25500.0
939.60,25175.0
940.00,24437.5
940.40,24737.5
940.80,25137.5
941.20,23987.5
941.60,24387.5
942.00,23087.5
942.40,24200.0
942.80,23087.5
943.20,24162.5
943.60,24012.5
944.00,23100.0
944.40,24625.0
944.80,24300.0
945.20,23137.5
945.60,24225.0
946.00,23037.5
946.40,23212.5
946.80,22812.5
947.20,24125.0
947.60,23625.0
948.00,24137.5
948.40,23525.0
948.80,23887.5
949.20,23450.0
949.60,23862.5
950.00,24237.5
950.40,24537.5
950.80,23462.5
951.20,23887.5
951.60,23662.5
952.00,23162.5
952.40,23725.0
952.80,23775.0
953.20,24137.5
953.60,23812.5
954.00,23412.5
954.40,23350.0
954.80,23050.0
955.20,24312.5
955.60,22862.5
956.00,24187.5
956.40,23162.5
956.80,24612.5
957.20,24112.5
957.60,23975.0
958.00,24237.5
958.40,24037.5
958.80,23812.5
959.20,23712.5
959.60,23287.5
960.00,23312.5
960.40,23837.5
960.80,23450.0
961.20,23800.0
961.60,22812.5
962.00,23337.5
962.40,23275.0
962.80,23500.0
963.20,23362.5
963.60,23537.5
964.00,23250.0
964.40,24912.5
964.80,23425.0
965.20,23787.5
965.60,22937.5
966.00,22725.0
966.40,23125.0
966.80,23150.0
967.20,23637.5
967.60,22487.5
968.00,23987.5
968.40,23112.5
968.80,23150.0
969.20,23062.5
969.60,23362.5
970.00,22812.5
970.40,24037.5
970.80,24037.5
971.20,24812.5
971.60,24075.0
972.00,24475.0
972.40,24462.5
972.80,25800.0
973.20,24862.5
973.60,25412.5
974.00,25587.5
974.40,25212.5
974.80,26487.5
975.20,26337.5
975.60,28025.0
976.00,27600.0
976.40,28062.5
976.80,27837.5
977.20,28187.5
977.60,29575.0
978.00,29500.0
978.40,30262.5
978.80,30775.0
979.20,33237.5
979.60,33562.5
980.00,33175.0
980.40,33287.5
980.80,34250.0
981.20,32587.5
981.60,32125.0
982.00,31537.5
982.40,31412.5
982.80,30350.0
983.20,29212.5
983.60,29862.5
984.00,27925.0
984.40,28962.5
984.80,27037.5
985.20,28037.5
985.60,26500.0
986.00,27537.5
986.40,26037.5
986.80,27425.0
987.20,27050.0
987.60,26500.0
988.00,26237.5
988.40,26912.5
988.80,27075.0
989.20,26462.5
989.60,27850.0
990.00,26287.5
990.40,26412.5
990.80,27237.5
991.20,26700.0
991.60,26775.0
992.00,28137.5
992.40,26250.0
992.80,28425.0
993.20,27000.0
993.60,27887.5
994.00,26375.0
994.40,27887.5
994.80,26800.0
995.20,27450.0
995.60,27475.0
996.00,27487.5
996.40,26875.0
996.80,27887.5
997.20,26412.5
997.60,27862.5
998.00,26987.5
998.40,28125.0
998.80,28425.0
999.20,28775.0
999.60,28237.5
1000.00,29025.0
1000.40,28600.0
1000.80,29300.0
1001.20,28062.5
1001.60,28862.5
1002.00,28712.5
1002.40,27662.5
1002.80,28900.0
1003.20,27650.0
1003.60,27800.0
1004.00,27962.5
1004.40,27687.5
1004.80,28187.5
1005.20,27537.5
1005.60,27150.0
1006.00,28675.0
1006.40,27437.5
1006.80,27312.5
1007.20,26912.5
1007.60,26800.0
1008.00,27262.5
1008.40,25875.0
1008.80,26100.0
1009.20,27150.0
1009.60,27275.0
1010.00,27300.0
1010.40,27512.5
1010.80,27512.5
1011.20,26912.5
1011.60,27987.5
1012.00,27075.0
1012.40,26900.0
1012.80,27287.5
1013.20,25887.5
1013.60,27400.0
1014.00,28037.5
1014.40,27387.5
1014.80,27312.5
1015.20,27437.5
1015.60,27262.5
1016.00,27250.0
1016.40,26750.0
1016.80,26812.5
1017.20,27475.0
1017.60,27200.0
1018.00,27112.5
1018.40,26625.0
1018.80,26375.0
1019.20,26575.0
1019.60,27562.5
1020.00,26900.0
1020.40,26887.5
1020.80,26750.0
1021.20,26625.0
1021.60,26725.0
1022.00,27500.0
1022.40,26662.5
1022.80,27137.5
1023.20,27037.5
1023.60,27537.5
1024.00,26975.0
1024.40,26137.5
1024.80,25375.0
1025.20,26487.5
1025.60,26612.5
1026.00,25437.5
1026.40,26612.5
1026.80,26662.5
1027.20,26962.5
1027.60,27325.0
1028.00,26187.5
1028.40,26825.0
1028.80,26625.0
1029.20,26825.0
1029.60,25537.5
1030.00,26900.0
1030.40,26587.5
1030.80,27000.0
1031.20,26375.0
1031.60,27025.0
1032.00,26462.5
1032.40,26300.0
1032.80,26350.0
1033.20,25962.5
1033.60,26187.5
1034.00,26162.5
1034.40,25625.0
1034.80,25887.5
1035.20,26812.5
1035.60,25750.0
1036.00,26612.5
1036.40,26487.5
1036.80,26437.5
1037.20,26312.5
1037.60,27062.5
1038.00,26250.0
1038.40,26325.0
1038.80,27300.0
1039.20,25437.5
1039.60,25687.5
1040.00,26300.0
1040.40,25900.0
1040.80,26062.5
1041.20,25862.5
1041.60,26275.0
1042.00,25500.0
1042.40,25225.0
1042.80,25575.0
1043.20,25087.5
1043.60,26437.5
1044.00,25600.0
1044.40,25550.0
1044.80,25700.0
1045.20,26025.0
1045.60,25500.0
1046.00,25787.5
1046.40,25562.5
1046.80,25175.0
1047.20,25300.0
1047.60,24837.5
1048.00,25037.5
1048.40,25212.5
1048.80,24887.5
1049.20,25662.5
1049.60,25437.5
1050.00,26337.5
1050.40,25800.0
1050.80,25450.0
1051.20,24950.0
1051.60,25287.5
1052.00,24937.5
1052.40,24175.0
1052.80,25775.0
1053.20,25437.5
1053.60,25912.5
1054.00,24862.5
1054.40,25712.5
1054.80,24600.0
1055.20,25825.0
1055.60,24662.5
1056.00,25137.5
1056.40,25787.5
1056.80,24725.0
1057.20,25875.0
1057.60,24850.0
1058.00,25350.0
1058.40,26275.0
1058.80,25725.0
1059.20,26362.5
1059.60,25675.0
1060.00,26037.5
1060.40,24925.0
1060.80,25450.0
1061.20,26037.5
1061.60,25700.0
1062.00,25825.0
1062.40,24887.5
1062.80,25025.0
1063.20,25262.5
1063.60,25900.0
1064.00,25850.0
1064.40,25712.5
1064.80,27162.5
1065.20,25412.5
1065.60,26012.5
1066.00,25837.5
1066.40,25850.0
1066.80,26537.5
1067.20,26750.0
1067.60,26625.0
1068.00,26337.5
1068.40,26137.5
1068.80,26737.5
1069.20,26550.0
1069.60,26512.5
1070.00,26300.0
1070.40,26225.0
1070.80,26475.0
1071.20,26100.0
1071.60,26037.5
1072.00,25225.0
1072.40,26212.5
1072.80,25825.0
1073.20,27412.5
1073.60,26450.0
1074.00,26387.5
1074.40,26550.0
1074.80,26037.5
1075.20,26312.5
1075.60,27062.5
1076.00,27012.5
1076.40,27312.5
1076.80,28512.5
1077.20,27387.5
1077.60,27175.0
1078.00,29275.0
1078.40,28012.5
1078.80,28012.5
1079.20,27687.5
1079.60,27300.0
1080.00,26987.5
1080.40,27300.0
1080.80,26662.5
1081.20,28262.5
1081.60,26050.0
1082.00,26550.0
1082.40,25775.0
1082.80,26425.0
1083.20,26412.5
1083.60,26175.0
1084.00,26675.0
1084.40,26787.5
1084.80,26650.0
1085.20,25887.5
1085.60,26412.5
1086.00,26787.5
1086.40,25600.0
1086.80,26725.0
1087.20,26350.0
1087.60,25737.5
1088.00,25437.5
1088.40,26087.5
1088.80,26975.0
1089.20,26212.5
1089.60,26312.5
1090.00,26437.5
1090.40,26237.5
1090.80,26825.0
1091.20,26225.0
1091.60,25737.5
1092.00,26625.0
1092.40,27237.5
1092.80,25987.5
1093.20,26075.0
1093.60,24850.0
1094.00,25975.0
1094.40,26287.5
1094.80,26662.5
1095.20,25650.0
1095.60,26650.0
1096.00,26512.5
1096.40,26625.0
1096.80,25937.5
1097.20,26462.5
1097.60,25437.5
1098.00,26500.0
1098.40,25887.5
1098.80,26200.0
1099.20,26612.5
1099.60,27125.0
1100.00,26137.5
